Price,Num_of_rooms,Total_area,Living_space,WMO,name,log_price,Price_m_2,Price_m_2_cat,lat_object,lon_object,Flat_floor,Total_floor,расстояние_до_девяткино,расстояние_до_гражданский_проспект,расстояние_до_академическая,расстояние_до_политехническая,расстояние_до_площадь_мужества,расстояние_до_лесная,расстояние_до_выборгская,расстояние_до_площадь_ленина,расстояние_до_чернышевская,расстояние_до_площадь_восстания,расстояние_до_владимирская,расстояние_до_пушкинская,расстояние_до_технологический_институт,расстояние_до_балтийская,расстояние_до_нарвская,расстояние_до_кировский_завод,расстояние_до_автово,расстояние_до_ленинский_проспект,расстояние_до_проспект_ветеранов,расстояние_до_парнас,расстояние_до_проспект_просвещения,расстояние_до_озерки,расстояние_до_удельная,расстояние_до_пионерская,расстояние_до_чёрная_речка,расстояние_до_петроградская,расстояние_до_горьковская,расстояние_до_невский_проспект,расстояние_до_сенная_площадь,расстояние_до_технологический_институт_2,расстояние_до_фрунзенская,расстояние_до_московские_ворота,расстояние_до_электросила,расстояние_до_парк_победы,расстояние_до_московская,расстояние_до_звёздная,расстояние_до_купчино,расстояние_до_беговая,расстояние_до_зенит,расстояние_до_приморская,расстояние_до_василеостровская,расстояние_до_гостиный_двор,расстояние_до_маяковская,расстояние_до_площадь_александра_невского_1,расстояние_до_елизаровская,расстояние_до_ломоносовская,расстояние_до_пролетарская,расстояние_до_обухово,расстояние_до_рыбацкое,расстояние_до_спасская,расстояние_до_достоевская,расстояние_до_лиговский_проспект,расстояние_до_площадь_александра_невского_2,расстояние_до_новочеркасская,расстояние_до_ладожская,расстояние_до_проспект_большевиков,расстояние_до_улица_дыбенко,расстояние_до_комендантский_проспект,расстояние_до_старая_деревня,расстояние_до_крестовский_остров,расстояние_до_чкаловская,расстояние_до_спортивная,расстояние_до_адмиралтейская,расстояние_до_садовая,расстояние_до_звенигородская,расстояние_до_обводный_канал,расстояние_до_волковская,расстояние_до_бухарестская,расстояние_до_международная,расстояние_до_дунайская,расстояние_до_проспект_славы,расстояние_до_шушары,group,Subway_station,Time_for_subway,Balcony_1,Balcony_2,Bathroom_1,Bathroom_2,Windows_1,Windows_2,Windows_3,House_type_1,House_type_2,House_type_3,House_type_4,House_type_5
95000000,9.0,233,169.7,8,17,2.2859714651706184,406156.4877254488,4,59.932261,30.349223,3.0,4.0,16.746,13.751,10.353,8.856,7.741,5.881,4.301,2.704,1.809,1.335,0.536,2.534,3.838,6.18,8.95,11.325,12.144,12.733,14.85,15.07,13.375,12.051,10.1,9.742,7.991,5.67,4.288,2.489,3.263,3.838,4.562,5.689,6.806,7.934,9.766,11.004,11.763,17.415,15.919,12.88,7.97,1.767,0.611,4.07,9.168,11.954,15.363,15.22,20.301,3.263,0.571,1.428,3.921,6.976,10.007,13.134,15.155,13.162,12.232,10.904,7.117,6.797,3.799,3.551,2.534,1.957,4.132,5.817,7.663,12.329,9.841,15.55,2.0,29,5,0,0,0,1,1,0,1,0,0,1,0,0
21800000,1.0,102,54.0,0,0,0.8140045433651188,212682.92682926828,2,59.931923,30.295755,2.0,4.0,20.991,17.787,14.318,11.959,10.87,7.986,7.193,7.199,7.267,7.261,5.814,3.964,3.052,2.779,4.124,6.916,8.134,9.479,11.172,15.595,13.899,12.033,9.676,7.843,5.976,4.201,3.72,3.5,2.781,3.052,3.733,5.093,6.389,7.842,9.662,12.484,14.415,12.052,10.362,7.056,2.277,4.191,6.545,9.952,14.743,17.318,20.743,20.238,25.444,2.781,5.602,6.705,9.787,12.913,15.949,19.051,21.02,9.465,7.823,5.996,3.262,2.287,2.208,2.512,3.964,6.13,7.941,9.735,11.542,16.361,13.875,19.658,1.0,2,1,0,0,0,1,1,0,1,0,0,1,0,0
3460000,0.0,15,15.1,57,0,-1.0266368373602894,229139.0670589657,2,59.916884,30.283107,1.0,6.0,23.138,19.942,16.467,14.137,13.044,10.168,9.334,9.178,9.072,8.791,7.299,5.184,3.932,2.123,1.965,4.757,6.015,7.487,9.061,17.608,15.932,14.024,11.665,9.633,7.871,6.331,5.901,5.3,4.289,3.932,3.995,4.765,5.758,7.074,8.678,11.863,14.127,11.892,10.042,6.448,2.906,5.903,8.111,11.353,15.78,18.166,21.555,20.834,26.055,4.289,7.105,8.007,11.173,14.379,17.441,20.412,22.274,10.547,8.64,6.648,5.005,4.011,4.147,4.003,5.184,7.232,8.59,10.223,11.881,16.558,14.158,19.81,1.0,4,2,0,0,1,0,0,0,0,0,0,1,0,0
3620000,0.0,12,52.895849960095745,64,14,-0.9814314005922428,291935.49285198003,3,59.993293,30.323737,4.0,4.0,14.689,11.476,8.323,5.523,4.77,2.462,3.619,5.516,6.748,8.139,7.776,8.099,8.553,9.936,11.582,14.373,15.622,16.954,18.664,8.267,6.537,4.874,2.753,3.167,2.69,3.294,4.167,6.442,7.362,8.553,9.696,11.299,12.693,14.109,16.051,18.014,19.067,13.493,12.673,11.098,7.571,6.684,7.691,10.247,15.445,18.383,21.621,21.908,26.731,7.362,7.643,8.775,10.2,12.121,14.512,17.868,20.138,7.429,7.633,7.534,5.029,5.831,6.451,7.426,8.099,9.147,11.444,13.167,15.008,19.595,17.142,22.752,1.0,69,2,0,0,1,0,1,0,0,1,0,0,0,0
65000000,4.0,198,98.0,46,12,1.9064818434657127,328282.82828282827,4,59.972811,30.327555,6.0,7.0,15.448,12.216,8.814,6.272,5.236,2.295,2.216,3.699,4.776,6.018,5.507,5.801,6.337,7.925,9.876,12.661,13.841,15.038,16.856,10.489,8.757,7.176,5.055,4.753,3.285,1.943,2.091,4.156,5.139,6.337,7.479,9.068,10.451,11.849,13.79,15.7,16.771,13.993,12.879,10.691,6.427,4.369,5.502,8.35,13.624,16.538,19.853,19.988,24.921,5.139,5.362,6.537,8.276,10.559,13.201,16.552,18.773,8.627,8.254,7.571,4.162,4.641,4.328,5.235,5.801,6.853,9.161,10.911,12.77,17.422,14.944,20.617,2.0,41,2,1,0,0,1,1,1,1,0,1,0,0,0
19500000,3.0,107,61.1,59,14,0.7025090391397768,180722.8890105538,1,60.001523,30.299438,3.0,25.0,16.85,13.714,10.809,7.985,7.417,5.311,6.323,8.1,9.235,10.469,9.82,9.592,9.681,10.481,11.475,14.167,15.503,17.064,18.529,8.219,6.658,4.652,2.464,0.316,1.792,4.121,5.49,7.961,8.586,9.681,10.773,12.366,13.762,15.227,17.14,19.509,20.883,10.892,10.283,9.318,6.961,8.407,9.921,12.803,18.063,20.987,24.279,24.452,29.363,8.586,9.651,10.893,12.734,14.867,17.333,20.692,22.955,4.599,5.1,5.537,4.575,5.574,7.504,8.556,9.592,11.065,13.385,15.195,17.08,21.805,19.306,25.029,1.0,42,5,0,1,0,1,1,0,1,1,0,0,0,0
68000000,10.0,232,190.0,46,12,1.9516022787461829,292473.1182795699,3,59.968876,30.308996,2.0,5.0,17.423,14.188,10.836,8.195,7.224,4.307,4.275,5.433,6.273,7.203,6.301,5.828,5.914,6.932,8.419,11.207,12.466,13.841,15.511,11.248,9.543,7.708,5.365,3.975,2.054,0.376,1.795,4.225,4.806,5.914,7.02,8.623,10.025,11.483,13.408,15.729,17.143,12.013,10.823,8.585,4.496,4.737,6.566,9.787,15.057,17.917,21.293,21.25,26.293,4.806,6.11,7.398,9.683,12.262,15.034,18.359,20.54,7.125,6.404,5.517,2.08,2.712,3.733,4.783,5.828,7.43,9.729,11.568,13.463,18.252,15.735,21.514,2.0,41,5,0,0,1,0,0,0,0,0,0,1,0,0
25000000,4.0,120,86.1,102,17,0.9509703984382796,207125.108799467,2,59.92612,30.32813,3.0,4.0,18.793,15.702,12.238,10.359,9.217,6.779,5.421,4.513,4.082,3.69,2.203,0.629,1.513,3.806,6.53,8.987,9.889,10.659,12.705,15.668,13.937,12.355,10.162,9.175,7.258,4.851,3.488,1.041,0.876,1.513,2.505,3.982,5.321,6.68,8.616,10.59,11.94,15.528,13.92,10.702,5.837,1.048,3.004,6.322,11.108,13.737,17.167,16.777,21.953,0.876,2.003,3.05,6.151,9.317,12.371,15.421,17.37,11.983,10.736,9.169,5.583,5.001,1.797,1.155,0.629,2.562,4.676,6.535,8.422,13.265,10.742,16.56,2.0,58,0,0,0,0,1,1,0,1,0,0,1,0,0
4000000,0.0,12,12.1,66,17,-0.8816110653100324,330578.5019747363,4,59.924848,30.360937,2.0,3.0,16.651,13.795,10.525,9.411,8.353,6.931,5.337,3.462,2.19,0.604,1.482,3.514,4.808,7.095,9.914,12.094,12.782,13.156,15.327,16.081,14.419,13.222,11.383,11.194,9.486,7.194,5.823,3.945,4.521,4.808,5.255,6.033,6.915,7.822,9.514,10.26,10.691,18.926,17.404,14.298,9.397,3.221,1.007,2.673,7.64,10.414,13.825,13.687,18.761,4.521,1.699,0.793,2.503,5.685,8.746,11.773,13.737,14.69,13.773,12.429,8.652,8.303,5.225,4.804,3.514,1.815,3.225,4.651,6.406,10.94,8.486,14.123,2.0,27,0,0,0,1,0,0,0,0,0,0,1,0,0
42500000,3.0,131,62.3,5,1,1.481598649500448,322948.31328936113,4,59.944215,30.268958,4.0,7.0,22.649,19.413,16.049,13.42,12.445,9.514,9.21,9.761,10.109,10.353,8.964,7.23,6.306,5.338,4.824,7.213,8.587,10.34,11.529,15.432,13.855,11.859,9.579,7.175,5.792,5.311,5.704,6.53,6.015,6.306,6.842,7.968,9.095,10.458,12.097,15.234,17.391,8.8,7.087,3.862,1.049,7.253,9.629,13.082,17.985,20.587,24.014,23.512,28.719,6.015,8.747,9.915,12.926,15.975,18.972,22.148,24.17,7.245,5.254,3.245,3.171,2.634,5.225,5.76,7.23,9.393,11.207,12.983,14.764,19.556,17.089,22.843,2.0,7,0,1,0,0,1,0,0,1,0,1,0,0,0
47684000,4.0,119,53.9,47,6,1.5966904854258317,399363.4789834145,4,59.936206,30.417396,2.0,2.0,12.983,10.976,8.837,9.593,9.078,9.767,8.682,7.15,6.454,6.294,7.782,9.909,11.208,13.484,16.305,18.384,18.957,19.077,21.283,17.247,15.905,15.469,14.421,15.297,14.062,12.259,11.168,10.04,10.835,11.208,11.594,12.112,12.671,13.158,14.415,13.711,12.702,24.549,23.21,20.375,15.479,9.337,6.994,3.834,4.446,7.078,9.838,10.708,14.953,10.835,7.98,7.136,4.029,0.998,2.467,5.779,7.993,19.388,18.975,17.995,14.205,14.119,11.354,11.123,9.909,8.058,8.012,7.935,8.47,10.73,9.167,13.029,1.0,35,1,1,0,0,1,0,0,0,1,0,0,0,0
20510200,3.0,132,52.895849960095745,21,9,0.7530168969476314,154444.27355928827,1,60.194562,29.514203,1.0,8.0,104.462,102.017,100.059,97.415,97.12,95.14,95.871,97.25,98.006,98.589,97.282,95.591,94.57,92.937,90.605,90.161,90.644,92.08,90.725,92.183,92.322,91.405,91.227,89.547,90.454,92.138,93.268,94.811,94.384,94.57,94.84,95.44,96.024,96.877,97.592,101.132,103.967,79.882,81.352,84.585,89.408,95.535,97.871,101.322,106.35,108.936,112.355,111.678,116.896,94.384,97.063,98.271,101.182,104.033,106.851,110.172,112.325,85.274,85.44,86.438,90.249,90.471,93.545,94.128,95.591,97.756,99.419,101.071,102.672,107.138,104.879,110.237,1.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
99900000,7.0,270,52.895849960095745,87,17,2.336264259224585,370000.0,4,59.946703,30.379523,8.0,9.0,13.493,10.71,7.572,6.983,6.088,5.781,4.47,2.79,2.192,2.745,4.104,6.258,7.568,9.909,12.677,15.042,15.821,16.296,18.45,14.299,12.758,11.937,10.534,11.092,9.748,7.892,6.819,5.964,6.93,7.568,8.232,9.175,10.102,10.995,12.641,13.045,13.0,20.185,18.868,16.121,11.263,5.317,3.248,2.555,7.412,10.353,13.548,13.934,18.665,6.93,4.251,3.959,2.608,4.097,6.827,10.144,12.333,15.09,14.613,13.634,9.855,9.818,7.246,7.214,6.258,4.981,6.139,7.092,8.501,12.365,10.156,15.274,2.0,67,2,0,1,0,0,0,0,0,0,1,0,0,0
120000000,4.0,295,200.0,32,12,2.5195863163521217,405816.6893682212,4,59.962724,30.267494,6.0,7.0,21.796,18.575,15.332,12.588,11.714,8.881,8.927,9.873,10.468,11.006,9.749,8.336,7.648,7.125,6.885,9.249,10.624,12.397,13.535,13.734,12.227,10.214,8.035,5.487,4.484,4.884,5.759,7.281,7.078,7.648,8.377,9.669,10.886,12.294,14.003,17.028,19.049,7.722,6.293,3.995,2.538,7.994,10.293,13.735,18.842,21.561,24.988,24.648,29.82,7.078,9.532,10.788,13.598,16.479,19.384,22.651,24.759,5.191,3.269,1.351,2.73,2.904,6.087,6.869,8.336,10.433,12.453,14.285,16.127,20.964,18.463,24.265,2.0,22,2,1,0,1,1,1,0,0,0,1,0,0,0
35000000,4.0,142,76.8,87,17,1.2874426350594916,245614.0350877193,2,59.936453,30.370584,2.0,5.0,14.986,12.161,8.944,8.056,7.06,6.132,4.616,2.672,1.487,1.26,2.705,4.882,6.199,8.534,11.331,13.624,14.367,14.802,16.963,15.07,13.461,12.444,10.81,11.007,9.473,7.381,6.146,4.839,5.681,6.199,6.791,7.678,8.59,9.492,11.158,11.708,11.868,19.516,18.102,15.186,10.283,4.141,1.859,2.09,7.37,10.278,13.606,13.744,18.662,5.681,2.878,2.449,2.022,4.665,7.647,10.846,12.936,14.797,14.113,12.962,9.15,8.975,6.152,5.97,4.882,3.474,4.721,5.858,7.426,11.619,9.282,14.671,2.0,45,2,1,0,0,1,1,0,1,0,0,1,0,0
24700000,1.0,98,54.0,8,17,0.9388978172040084,251016.25627011777,3,59.924393,30.346141,4.0,4.0,17.646,14.669,11.282,9.791,8.673,6.733,5.173,3.64,2.712,1.783,0.409,1.885,3.196,5.516,8.325,10.596,11.359,11.878,14.013,15.906,14.201,12.821,10.804,10.268,8.45,6.065,4.647,2.45,2.886,3.196,3.771,4.796,5.879,6.995,8.829,10.136,11.015,17.426,15.861,12.696,7.81,1.768,1.222,4.317,9.148,11.838,15.265,14.985,20.122,2.886,0.427,1.068,4.144,7.328,10.388,13.414,15.36,13.493,12.428,10.983,7.264,6.821,3.664,3.166,1.885,1.102,3.398,5.176,7.059,11.816,9.303,15.074,2.0,8,0,0,0,1,0,1,0,1,0,0,1,0,0
50000000,6.0,187,93.9,8,17,1.6441175789982232,266382.5296373733,3,59.927378,30.346087,5.0,5.0,17.388,14.395,10.998,9.475,8.355,6.401,4.842,3.327,2.449,1.696,0.203,1.979,3.297,5.634,8.427,10.751,11.543,12.104,14.228,15.575,13.871,12.496,10.488,9.986,8.182,5.809,4.397,2.296,2.864,3.297,3.953,5.047,6.162,7.3,9.143,10.468,11.334,17.291,15.747,12.625,7.725,1.586,1.049,4.336,9.27,11.994,15.417,15.179,20.301,2.864,0.095,1.235,4.171,7.318,10.371,13.436,15.41,13.261,12.233,10.822,7.079,6.672,3.557,3.15,1.979,1.429,3.71,5.471,7.347,12.085,9.577,15.335,2.0,15,5,0,0,0,1,1,0,1,0,0,1,0,0
35000000,3.0,128,87.8,102,17,1.2874426350594916,272373.5408560311,3,59.93607,30.31347,2.0,5.0,19.188,16.01,12.527,10.311,9.192,6.42,5.406,5.206,5.247,5.329,3.939,2.48,2.244,3.559,5.776,8.49,9.588,10.689,12.564,14.724,12.997,11.263,8.963,7.611,5.665,3.378,2.307,1.511,1.251,2.244,3.341,4.945,6.347,7.804,9.731,12.106,13.688,13.583,12.006,8.888,3.98,2.229,4.606,8.054,13.004,15.675,19.104,18.743,23.914,1.251,3.722,4.923,7.897,10.968,13.986,17.13,19.141,10.102,8.784,7.2,3.659,3.032,0.197,1.141,2.48,4.528,6.618,8.472,10.348,15.196,12.677,18.495,2.0,2,5,0,0,0,1,1,0,1,0,0,1,0,0
90000000,5.0,211,142.2,62,12,2.231904243900342,424728.6578213214,4,59.956967,30.31815,6.0,6.0,17.319,14.1,10.651,8.23,7.152,4.253,3.602,4.215,4.843,5.617,4.643,4.232,4.496,5.902,7.841,10.621,11.794,12.998,14.809,12.351,10.622,8.913,6.644,5.589,3.705,1.295,0.126,2.591,3.324,4.496,5.634,7.243,8.644,10.079,12.018,14.182,15.514,13.288,11.954,9.347,4.713,3.071,4.954,8.264,13.503,16.336,19.729,19.631,24.7,3.324,4.449,5.741,8.148,10.871,13.734,17.022,19.163,8.753,7.875,6.73,2.94,3.03,2.367,3.36,4.232,5.761,8.064,9.9,11.795,16.583,14.066,19.846,2.0,11,5,1,0,0,1,1,0,1,0,0,1,0,0
36100000,10.0,175,120.0,87,17,1.318387438908914,205463.86241904352,2,59.944832,30.366982,5.0,5.0,14.44,11.522,8.215,7.138,6.112,5.124,3.625,1.706,0.786,1.746,2.855,4.948,6.241,8.578,11.322,13.738,14.561,15.122,17.252,14.066,12.452,11.432,9.817,10.097,8.627,6.636,5.49,4.559,5.546,6.241,6.976,8.033,9.058,10.064,11.802,12.554,12.822,18.88,17.526,14.732,9.864,3.923,2.03,3.029,8.264,11.19,14.484,14.692,19.564,5.546,2.971,2.98,2.987,5.291,8.151,11.431,13.58,13.968,13.378,12.322,8.524,8.444,5.837,5.829,4.948,3.95,5.525,6.789,8.406,12.632,10.29,15.681,2.0,67,0,0,0,1,1,0,1,1,0,0,1,0,0
22100000,5.0,140,90.1,8,17,0.8276721820937851,156960.22387070605,1,59.929136,30.3564,6.0,7.0,16.543,13.621,10.289,9.014,7.931,6.347,4.75,2.942,1.755,0.534,0.96,3.124,4.441,6.768,9.573,11.851,12.601,13.076,15.225,15.524,13.85,12.609,10.735,10.506,8.792,6.501,5.135,3.335,4.016,4.441,5.019,5.963,6.957,7.967,9.727,10.685,11.248,18.284,16.782,13.72,8.812,2.61,0.315,3.221,8.298,11.091,14.497,14.378,19.445,4.016,1.157,0.937,3.066,6.169,9.217,12.307,14.309,13.998,13.095,11.774,7.986,7.665,4.636,4.303,3.124,1.849,3.682,5.23,7.026,11.608,9.142,14.802,2.0,29,5,0,0,0,1,1,0,0,0,0,1,0,0
34990000,3.0,132,69.7,55,0,1.2871568799496735,264875.08238706127,3,59.910298,30.313874,4.0,9.0,21.159,18.067,14.6,12.663,11.522,8.957,7.699,6.879,6.376,5.695,4.243,2.092,0.86,1.625,4.446,6.701,7.543,8.298,10.339,17.554,15.824,14.117,11.826,10.42,8.477,6.24,5.122,3.153,2.003,0.86,0.598,2.104,3.498,4.963,6.878,9.431,11.282,15.045,13.28,9.793,5.342,3.408,5.1,8.056,12.293,14.671,18.066,17.392,22.613,2.003,4.092,4.723,7.868,11.094,14.151,17.023,18.832,12.529,10.95,9.129,6.14,5.27,2.845,1.877,2.092,3.84,5.105,6.792,8.526,13.301,10.843,16.589,1.0,66,0,0,1,0,1,1,0,1,0,1,0,0,0
17800000,4.0,94,54.0,93,2,0.611293030868115,187763.70703576625,1,60.053081,30.314251,19.0,19.0,14.317,11.729,10.132,7.981,8.264,8.274,9.846,11.786,13.087,14.605,14.434,14.816,15.184,16.292,17.434,20.128,21.464,23.013,24.489,2.67,2.041,1.95,4.046,5.949,7.662,9.64,10.788,13.153,14.013,15.184,16.319,17.929,19.331,20.769,22.708,24.742,25.738,14.418,14.516,14.616,12.915,13.411,14.252,16.322,21.21,24.126,27.138,27.751,32.266,14.013,14.317,15.383,16.317,17.54,19.308,22.505,24.799,7.912,9.651,10.893,10.524,11.515,13.026,14.046,14.816,15.834,18.105,19.773,21.57,26.002,23.613,29.059,1.0,53,1,1,0,0,1,1,0,1,0,0,0,1,0
32000000,7.0,219,152.0,46,12,1.1978304763698056,146118.7214611872,0,59.962926,30.306921,6.0,6.0,17.969,14.734,11.35,8.759,7.756,4.817,4.586,5.52,6.234,7.027,6.01,5.331,5.316,6.245,7.726,10.515,11.77,13.141,14.814,11.945,10.242,8.4,6.053,4.539,2.593,0.62,1.531,3.788,4.247,5.316,6.404,7.999,9.397,10.86,12.778,15.166,16.654,11.918,10.636,8.209,3.907,4.364,6.358,9.676,14.916,17.744,21.139,21.025,26.104,4.247,5.81,7.108,9.561,12.259,15.094,18.397,20.55,7.383,6.462,5.369,1.671,2.113,3.146,4.198,5.331,7.052,9.323,11.175,13.071,17.885,15.363,21.162,2.0,41,0,1,0,0,1,1,0,1,0,1,0,0,0
60990000,4.0,172,104.7,32,12,1.8428044898784428,352951.3826555432,4,59.960408,30.262005,7.0,8.0,22.457,19.237,15.993,13.25,12.376,9.539,9.563,10.465,11.023,11.507,10.217,8.715,7.949,7.238,6.732,8.97,10.345,12.16,13.208,14.283,12.799,10.786,8.638,6.065,5.135,5.518,6.34,7.744,7.461,7.949,8.611,9.834,11.005,12.387,14.047,17.149,19.245,7.257,5.746,3.333,2.681,8.463,10.789,14.242,19.309,22.001,25.43,25.045,30.229,7.461,9.999,11.238,14.101,17.019,19.944,23.196,25.289,5.367,3.314,1.3,3.335,3.39,6.513,7.237,8.715,10.838,12.803,14.62,16.443,21.268,18.777,24.566,2.0,22,3,0,1,0,1,1,1,1,1,0,0,0,0
14000000,3.0,87,62.3,87,17,0.3711519031853356,160366.54651317454,1,59.928595,30.378238,1.0,5.0,15.311,12.629,9.565,8.966,8.029,7.313,5.82,3.885,2.698,1.917,3.373,5.477,6.775,9.059,11.879,14.022,14.667,14.946,17.135,16.152,14.567,13.607,12.013,12.224,10.673,8.543,7.27,5.739,6.439,6.775,7.196,7.857,8.601,9.338,10.875,11.07,10.985,20.591,19.135,16.13,11.219,5.017,2.64,0.885,6.168,9.067,12.407,12.525,17.452,6.439,3.58,2.718,0.803,3.743,6.796,9.885,11.912,15.988,15.257,14.049,10.239,10.002,7.049,6.725,5.477,3.684,4.289,5.088,6.49,10.496,8.214,13.504,2.0,43,0,0,0,0,1,0,0,1,0,0,0,1,0
48000000,5.0,265,110.5,89,2,1.6032955844779693,180586.915742777,1,60.042114,30.333448,12.0,12.0,12.212,9.455,7.681,5.56,5.941,6.466,8.062,9.936,11.236,12.802,12.824,13.505,14.057,15.457,16.955,19.723,21.012,22.422,24.058,2.765,1.043,1.441,3.451,6.001,7.265,8.768,9.693,11.878,12.861,14.057,15.2,16.795,18.18,19.576,21.516,23.28,24.059,15.782,15.604,15.138,12.648,12.022,12.531,14.284,19.018,21.91,24.853,25.549,29.971,12.861,12.732,13.693,14.297,15.29,16.938,20.103,22.393,9.108,10.486,11.343,10.119,11.051,11.98,12.94,13.505,14.255,16.454,18.033,19.772,24.056,21.724,27.039,1.0,38,1,0,1,1,1,1,1,1,1,0,0,0,0
3790000,0.0,17,13.5,76,6,-0.9355394073355878,217816.0967293245,2,60.003997,30.480862,4.0,25.0,6.634,7.765,9.477,12.232,12.755,15.328,15.279,14.876,14.977,15.631,17.04,19.193,20.497,22.838,25.579,27.979,28.737,29.096,31.281,17.775,17.306,18.088,18.419,20.46,20.112,19.302,18.77,18.715,19.781,20.497,21.16,21.99,22.744,23.377,24.716,23.947,22.614,30.994,30.123,28.067,23.528,18.142,16.183,13.85,13.514,14.732,15.494,17.447,19.36,19.781,17.187,16.761,14.041,11.314,9.199,9.483,10.736,24.698,25.134,24.866,21.524,21.839,19.903,20.057,19.193,17.777,18.215,18.255,18.668,19.836,18.924,21.139,1.0,13,4,0,1,1,0,0,0,1,0,0,0,1,0
2995000,0.0,12,7.0,55,0,-1.1709611948625105,237698.40550200432,2,59.912233,30.312841,1.0,5.0,21.08,17.978,14.506,12.536,11.396,8.803,7.57,6.804,6.345,5.722,4.255,2.084,0.787,1.576,4.39,6.716,7.594,8.401,10.421,17.356,15.626,13.91,11.613,10.188,8.246,6.021,4.922,3.022,1.853,0.787,0.837,2.34,3.729,5.196,7.106,9.674,11.522,14.829,13.071,9.598,5.113,3.323,5.109,8.13,12.435,14.837,18.237,17.582,22.803,1.853,4.094,4.787,7.944,11.168,14.229,17.126,18.952,12.285,10.709,8.892,5.897,5.027,2.64,1.702,2.084,3.933,5.284,6.99,8.738,13.521,11.057,16.811,1.0,63,0,0,0,0,0,0,0,0,0,1,0,0,0
28000000,5.0,158,13.0,38,0,1.0642990837452828,177215.18987341772,1,59.925728,30.311538,3.0,6.0,20.121,16.969,13.485,11.36,10.23,7.519,6.412,5.958,5.768,5.528,4.046,2.085,1.283,2.45,4.898,7.522,8.558,9.58,11.499,15.893,14.166,12.426,10.119,8.687,6.743,4.519,3.474,2.033,0.988,1.283,2.26,3.837,5.232,6.697,8.612,11.107,12.827,13.915,12.242,8.931,4.146,2.596,4.831,8.164,12.871,15.434,18.859,18.364,23.566,0.988,3.843,4.867,7.992,11.161,14.215,17.262,19.197,10.924,9.454,7.731,4.484,3.685,1.199,0.7,2.085,4.25,6.085,7.901,9.735,14.572,12.071,17.874,1.0,57,0,0,0,0,1,1,0,1,0,0,1,0,0
39932538,3.0,142,71.6,32,12,1.4192860538574337,279835.59112817416,3,59.960408,30.262005,2.0,8.0,22.457,19.237,15.993,13.25,12.376,9.539,9.563,10.465,11.023,11.507,10.217,8.715,7.949,7.238,6.732,8.97,10.345,12.16,13.208,14.283,12.799,10.786,8.638,6.065,5.135,5.518,6.34,7.744,7.461,7.949,8.611,9.834,11.005,12.387,14.047,17.149,19.245,7.257,5.746,3.333,2.681,8.463,10.789,14.242,19.309,22.001,25.43,25.045,30.229,7.461,9.999,11.238,14.101,17.019,19.944,23.196,25.289,5.367,3.314,1.3,3.335,3.39,6.513,7.237,8.715,10.838,12.803,14.62,16.443,21.268,18.777,24.566,2.0,22,2,0,1,0,1,0,0,0,1,0,0,0,0
65000000,5.0,201,136.7,62,12,1.9064818434657127,322740.8240807034,4,59.962944,30.308556,5.0,6.0,17.815,14.581,11.191,8.611,7.601,4.661,4.408,5.341,6.064,6.873,5.875,5.25,5.277,6.273,7.813,10.605,11.851,13.203,14.894,11.899,10.191,8.365,6.025,4.586,2.645,0.489,1.377,3.685,4.189,5.277,6.375,7.975,9.375,10.836,12.758,15.113,16.573,12.094,10.817,8.388,4.057,4.245,6.209,9.514,14.759,17.592,20.985,20.881,25.955,4.189,5.676,6.973,9.401,12.087,14.917,18.222,20.377,7.515,6.624,5.547,1.851,2.266,3.099,4.151,5.25,6.937,9.216,11.065,12.962,17.77,15.249,21.043,2.0,41,0,1,0,1,1,1,0,1,0,1,0,0,0
34500000,3.0,110,68.1,18,17,1.2730538976073902,311091.0687584554,4,59.943178,30.345656,3.0,5.0,16.079,13.003,9.551,7.829,6.695,4.644,3.09,1.801,1.592,2.234,1.746,3.074,4.231,6.496,9.141,11.678,12.604,13.36,15.42,13.822,12.121,10.777,8.826,8.542,6.847,4.608,3.304,2.24,3.333,4.231,5.162,6.492,7.718,8.941,10.819,12.224,13.037,16.648,15.236,12.37,7.491,1.705,1.65,4.845,10.091,12.942,16.323,16.29,21.318,3.333,1.661,2.696,4.729,7.528,10.472,13.706,15.805,12.096,11.294,10.097,6.284,6.116,3.477,3.599,3.074,3.178,5.404,7.091,8.93,13.563,11.087,16.765,2.0,67,1,0,0,1,0,1,0,1,0,0,1,0,0
4900500,0.0,16,52.895849960095745,100,1,-0.6785681857028258,297000.0,3,59.944301,30.276037,4.0,4.0,21.975,18.74,15.356,12.758,11.764,8.825,8.465,8.98,9.322,9.577,8.198,6.507,5.638,4.882,4.789,7.35,8.709,10.386,11.703,15.072,13.462,11.483,9.169,6.864,5.339,4.623,4.94,5.755,5.278,5.638,6.248,7.461,8.648,10.046,11.746,14.793,16.871,9.466,7.797,4.643,0.312,6.479,8.853,12.309,17.237,19.859,23.287,22.817,28.018,5.278,7.981,9.161,12.154,15.194,18.188,21.368,23.396,7.401,5.526,3.572,2.57,1.905,4.455,5.03,6.507,8.663,10.527,12.322,14.123,18.934,16.454,22.228,2.0,7,5,0,0,1,0,0,0,0,0,0,1,0,0
